"fixture","class","subclass","idA","idB","idC","row","value","limit","relation","note"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","SQ908D",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","Y1XZEW",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","31UG06",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","X20HK8",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","WCPXHD",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","1Y8P15",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","GBGWZD",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","XL7AVE",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","B6IDBA",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","A3UZAN",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","8FLD1J",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","DWFFZL",2,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","__dup_4U7JTW_1",2,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","__dup_CAN12C_1",2,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_80_a","__jog_80_b","__dup_1W4GNT_1",2,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_81_b","__union_134","B6IDBA",2,22.5,25,NA,"waypoint-union-individual"
"Real 375","c","c2-vertical","__jog_82_b","__union_135","YPHFHF",2,15,25,NA,"waypoint-union-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","9C6NW8",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","KCBMY9",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","772Q3D",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","DKDP5B",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","DMI0QY",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","WFGRY3",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","CKFA4F",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","7U5NJD",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","DGLT2F",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","9YJWKX",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","L07M06",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","270UK6",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","J33BE0",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","LUPGF8",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","0B7XRI",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","J8XZ81",2,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","__dup_BYWXJB_1",2,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","__dup_YPHFHF_2",2,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","__dup_LUPGF8_1",2,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","__dup_KCBMY9_1",2,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_83_a","__jog_83_b","__dup_WDBGPF_3",2,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","V1X2X3","__jog_89_a","__union_165",3,0,6,NA,"individual-waypoint-union"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","HWQS19",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","PWY8IQ",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","YJXSIZ",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","H16XSK",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","CSZ177",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","EKP7IN",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","73Z6NI",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","KY4G8M",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","6PQJV5",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","BB0JP9",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","9JC6RF",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","6WG3MZ",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","30YDZU",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","__dup_7U5NJD_2",3,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","__dup_CMJQGU_2",3,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_89_a","__jog_89_b","__dup_SLN0TF_2",3,9,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_90_b","__union_144","9JC6RF",3,22.5,25,NA,"waypoint-union-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","PWY8IQ",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","YJXSIZ",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","H16XSK",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","LLYLLX",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","EKP7IN",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","2FPL16",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","3SG899",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","H16EC4",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","F2H56G",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","81MJXH",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","K9TMQP",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","V1X2X3",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","IRSC6X",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","5LLJMI",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","SXWVRI",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","BB0JP9",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","9JC6RF",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","0P4BCQ",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","6WG3MZ",3,18,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","__dup_7U5NJD_2",3,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","__dup_4U7JTW_2",3,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_91_a","__jog_91_b","__dup_RYP77M_5",3,18,25,NA,"waypoint-waypoint-duplicate"
"Real 375","c","c2-vertical","__jog_92_b","__union_146","3SG899",3,0,25,NA,"waypoint-union-individual"
"Real 375","c","c2-vertical","3SG899","__jog_94_a","__union_146",3,0,6,NA,"individual-waypoint-union"
"Real 375","c","c2-vertical","IRSC6X","__jog_95_a","ZMMIM4",4,15,25,NA,"individual-waypoint-individual"
"Real 375","c","c2-vertical","__jog_95_b","__union_149","YJXSIZ",3,15,25,NA,"waypoint-union-individual"
"Real 375","c","c2-vertical","__jog_95_b","__union_149","__dup_7U5NJD_2",3,14.8800000000001,25,NA,"waypoint-union-duplicate"
"Real 375","c","c2-horizontal-offset-row","__jog_98_a","__jog_98_b","PUEUBL",3,9,25,NA,"waypoint-waypoint-individual"
"Real 375","c","c2-horizontal-offset-row","__jog_98_a","__jog_98_b","45YQV5",3,9,25,NA,"waypoint-waypoint-individual"
